DuelingDQN-LunarLander
-113.20714277943718
-53.555229326283474
-108.36200781418471
-258.4905738278092
-204.63990900251278
-257.45531358847666
-137.82246793164478
-103.25936401107458
-104.05915508038188
-131.25624057587214
-54.245261422749
-78.54409962636582
-89.46044853399866
-192.86897383931318
-141.38259532369887
-161.6545161252999
-156.5761754620824
-164.28924527654954
-170.38923493380025
-75.15282047790177
-51.3479726685979
-39.97604796736229
-23.746924373147458
97.03093920155712
-58.23882159039627
82.82787834400517
136.34091568449722
-40.31925977902423
129.99238464424673
-92.14040533645667
-129.76396051325577
-0.374702111735137
143.26935477472722
56.8234439101203
192.02669171150762
201.1636209267348
-29.120090157055074
-0.8722087892517842
121.90209489675391
-36.311853268641585
234.18940985598732
195.04386299573417
223.76940159625954
212.49052504063172
230.00091213991826
235.05878777340126
238.32792043343812
226.7036218768174
211.77090529955046
138.1350538203494
201.0018432451942
-515.2956160270483
160.52826454428356
165.45917269300003
259.62963754599986
183.8806967531666
212.1954337661116
-58.29355412855598
196.36702778722398
-42.2393052124668
255.80499550560694
245.62705422557718
263.9290159407188
212.91674188034045
177.18644027278185
213.97274673885602
271.8390780195394
210.42890260719997
188.5181311361642
4.720383690554489
229.26652560421635
208.21558862825157
230.33783680733598
212.50480792546
242.0246089772971
234.62749043144282
130.69257483719838
282.38520592204
238.74133671333036
264.44923947628746
258.8345681784076
251.7730576332708
231.23489426953986
209.80884587574738
248.97140416422354
229.96743106026287
231.62130337364295
216.2563101700734
239.50669518868642
221.79536430966016
236.384733864554
247.1080386894674
219.01077283711692
194.89704699803116
-52.95764410134248
212.93192552395786
281.69183533708457
247.71316376674628
229.72326521276574
-143.24153733306838
190.13962516151784
221.50543185548094
241.67917932229372
255.89730807050512
232.11877794220712
234.32885001400496
208.9381150887976
271.9394569079416
270.1937149735901
256.0797021035741
261.50188469367674
276.3165551141791
274.0660186552956
239.24065260533635
239.27233932181974
255.18963494493164
279.0593742455691
206.66488497875702
248.36126766460586
-6.739391469995835
274.46647219562306
251.4531322284674
258.7885829750768
234.5221584091954
228.0417131552681
228.6400220562482
255.47041063834428
267.7378309424464
262.33521068322307
131.29828793736942
252.1865906032841
25.28379669998769
265.7905301146424
276.1490523819477
296.9985071988356
274.0921705931651
274.109943257791
253.3817166927882
283.96515701035963
248.29192219036327
244.59334006402332
261.69258866361815
238.3296664949201
247.2137977065081
282.41614327338357
259.5573167953368
243.248969917781
254.53154309340366
292.10490442420013
281.46477025477185
281.2571332676013
228.79286336199777
275.8662815944247
258.78677329723314
285.3541958764014
231.732486414717
287.3576874068939
112.84735325989143
238.9371136152897
256.79431461277136
285.6351284586097
235.0453106532729
243.12795415119788
267.9043094024597
240.4626330338603
246.75639999464406
249.5589063443619
242.43539398361904
260.24960447969806
222.91961458901707
202.96489706375905
143.62603388724898
280.38114574260953
215.31300296107128
249.3893140098421
259.7899384130945
282.5826847712418
263.2590938722675
235.2847811830511
204.49799560846273
272.0496470603522
203.714343196167
247.1156713888091
264.6650393070205
-10.327795399647158
289.2630043246934
269.68041912547994
186.03726129311093
261.89964376396676
217.41434009772945
263.6154344537274
256.07836259090607
201.0304832084433
228.8250665896306
247.945839019229
270.07545541271264
-225.16837245972408
-644.6257660935819
-158.82926549912426
248.8822473246962
-0.2706406583993015
-66.44194069495666
-102.83305652205932
26.658066573847876
-1.2875546233294557
11.310205959205462
-4.658487855601535
-60.250570421846746
11.205636354525309
51.20598786948682
24.69900650260672
-43.69251861970398
42.3574592964065
84.5136860093545
-24.079357367262563
19.040691003322348
6.347596628088172
-73.09612209360839
93.66110659521989
156.71400149722083
193.6535222283598
186.75289390239956
106.12643871599788
132.3234174138833
145.69907341612105
99.44314310089665
20.696895164686254
143.6611746502213
-108.00490514266903
-25.070508657012198
193.75154150188447
135.71171038707243
177.97538390930677
250.81723037084745
85.17752043027755
152.28392520099004
140.51333058375323
160.94008934251863
-149.60025696863158
-237.36095490114965
252.6142428024179
76.72824672248545
110.51016157154517
249.72300214411078
250.3768143725615
119.22752329282736
137.96289123333216
160.35285883945244
35.595076015113335
250.6050156807655
225.9070538228515
256.4564169250251
283.54980467553185
230.34437413231018
248.78577826661748
259.7926260691096
226.41302119561465
264.07420809266813
129.32759559483333
157.01134480518874
41.623796475038006
244.49627560830496
260.2925670869578
228.22059315835872
30.201083118848345
16.604489173847156
267.87548956810156
238.47270547648353
32.44101522219387
78.81742404192465
35.6422463582706
273.01198162591646
256.7677977557696
296.53619230401034
191.2508474405063
74.7268753269814
148.533526705073
160.36408670541934
254.08905393831841
261.4399790489709
149.2787622290657
252.36579010786963
172.70126830922112
54.7147947036529
263.1774995818322
271.41512454137774
113.74352311003919
180.9599795019704
298.61837552452266
279.97485595260093
124.34729326991175
261.12027185578825
267.51140552869816
231.946125627792
4.139058991071238
277.5058048518521
155.08898171120103
256.6471800208378
267.27428230857174
201.6043738238551
